data-hora,chuva-horaria-mm,nivel-cm
16/05/2024 19:30:00,0.00,485.00
16/05/2024 19:15:00,0.00,484.00
16/05/2024 19:00:00,0.00,484.00
16/05/2024 18:45:00,0.00,484.00
16/05/2024 18:30:00,0.00,485.00
16/05/2024 18:15:00,0.00,484.00
16/05/2024 18:00:00,0.20,484.00
16/05/2024 17:45:00,0.00,486.00
16/05/2024 17:30:00,0.20,486.00
16/05/2024 17:15:00,0.20,486.00
16/05/2024 17:00:00,0.00,486.00
16/05/2024 16:45:00,0.40,487.00
16/05/2024 16:30:00,0.20,486.00
16/05/2024 16:15:00,0.60,487.00
16/05/2024 16:00:00,0.40,486.00
16/05/2024 15:45:00,0.40,488.00
16/05/2024 15:30:00,0.00,488.00
16/05/2024 15:15:00,0.20,487.00
16/05/2024 15:00:00,0.20,488.00
16/05/2024 14:45:00,0.40,489.00
16/05/2024 14:30:00,0.20,489.00
16/05/2024 14:15:00,0.40,488.00
16/05/2024 14:00:00,0.60,489.00
16/05/2024 13:45:00,0.20,491.00
16/05/2024 13:30:00,0.40,489.00
16/05/2024 13:15:00,0.20,490.00
16/05/2024 13:00:00,0.20,490.00
16/05/2024 12:45:00,0.00,492.00
16/05/2024 12:30:00,0.00,491.00
16/05/2024 12:15:00,0.40,491.00
16/05/2024 12:00:00,0.00,492.00
16/05/2024 11:45:00,0.00,493.00
16/05/2024 11:30:00,0.00,492.00
16/05/2024 11:15:00,0.00,492.00
16/05/2024 11:00:00,0.00,493.00
16/05/2024 10:45:00,0.00,494.00
16/05/2024 10:30:00,0.00,495.00
16/05/2024 10:15:00,0.00,495.00
16/05/2024 10:00:00,0.00,494.00
16/05/2024 09:45:00,0.00,495.00
16/05/2024 09:30:00,0.00,495.00
16/05/2024 09:15:00,0.00,496.00
16/05/2024 09:00:00,0.00,497.00
16/05/2024 08:45:00,0.00,497.00
16/05/2024 08:30:00,0.00,496.00
16/05/2024 08:15:00,0.00,497.00
16/05/2024 08:00:00,0.00,497.00
16/05/2024 07:45:00,0.00,497.00
16/05/2024 07:30:00,0.00,497.00
16/05/2024 07:15:00,0.00,497.00
16/05/2024 07:00:00,0.00,498.00
16/05/2024 06:45:00,0.00,499.00
16/05/2024 06:30:00,0.00,498.00
16/05/2024 06:15:00,0.00,499.00
16/05/2024 06:00:00,0.00,498.00
16/05/2024 05:45:00,0.00,499.00
16/05/2024 05:30:00,0.00,500.00
16/05/2024 05:15:00,0.00,498.00
16/05/2024 05:00:00,0.00,498.00
16/05/2024 04:45:00,0.00,500.00
16/05/2024 04:30:00,0.00,501.00
16/05/2024 04:15:00,0.00,501.00
16/05/2024 04:00:00,0.00,502.00
16/05/2024 03:45:00,0.00,501.00
16/05/2024 03:30:00,0.00,501.00
16/05/2024 03:15:00,0.00,501.00
16/05/2024 03:00:00,0.00,501.00
16/05/2024 02:45:00,0.00,503.00
16/05/2024 02:30:00,0.00,502.00
16/05/2024 02:15:00,0.00,504.00
16/05/2024 02:00:00,0.00,502.00
16/05/2024 01:45:00,0.00,505.00
16/05/2024 01:30:00,0.00,503.00
16/05/2024 01:15:00,0.00,504.00
16/05/2024 01:00:00,0.00,504.00
16/05/2024 00:45:00,0.00,504.00
16/05/2024 00:30:00,0.00,504.00
16/05/2024 00:15:00,0.00,505.00
16/05/2024 00:00:00,0.00,507.00
15/05/2024 23:45:00,0.00,508.00
15/05/2024 23:30:00,0.00,506.00
15/05/2024 23:15:00,0.00,507.00
15/05/2024 23:00:00,0.00,508.00
15/05/2024 22:45:00,0.00,508.00
15/05/2024 22:30:00,0.00,508.00
15/05/2024 22:15:00,0.00,509.00
15/05/2024 22:00:00,0.00,510.00
15/05/2024 21:45:00,0.00,508.00
15/05/2024 21:30:00,0.00,508.00
15/05/2024 21:15:00,0.00,509.00
15/05/2024 21:00:00,0.00,511.00
15/05/2024 20:45:00,0.00,512.00
15/05/2024 20:30:00,0.00,511.00
15/05/2024 20:15:00,0.00,510.00
15/05/2024 20:00:00,0.00,510.00
15/05/2024 19:45:00,0.00,512.00
15/05/2024 19:30:00,0.00,512.00
15/05/2024 19:15:00,0.00,511.00
15/05/2024 19:00:00,0.00,512.00
15/05/2024 18:45:00,0.00,512.00
15/05/2024 18:30:00,0.00,513.00
15/05/2024 18:15:00,0.00,512.00
15/05/2024 18:00:00,0.00,513.00
15/05/2024 17:45:00,0.00,514.00
15/05/2024 17:30:00,0.00,514.00
15/05/2024 17:15:00,0.00,515.00
15/05/2024 17:00:00,0.00,518.00
15/05/2024 16:45:00,0.00,516.00
15/05/2024 16:30:00,0.00,516.00
15/05/2024 16:15:00,0.00,516.00
15/05/2024 16:00:00,0.00,516.00
15/05/2024 15:45:00,0.00,514.00
15/05/2024 15:30:00,0.00,516.00
15/05/2024 15:15:00,0.00,518.00
15/05/2024 15:00:00,0.00,516.00
15/05/2024 14:45:00,0.00,515.00
15/05/2024 14:30:00,0.00,515.00
15/05/2024 14:15:00,0.00,517.00
15/05/2024 14:00:00,0.00,517.00
15/05/2024 13:45:00,0.00,518.00
15/05/2024 13:30:00,0.00,520.00
15/05/2024 13:15:00,0.00,518.00
15/05/2024 13:00:00,0.00,519.00
15/05/2024 12:45:00,0.00,521.00
15/05/2024 12:30:00,0.00,519.00
15/05/2024 12:15:00,0.00,519.00
15/05/2024 12:00:00,0.00,518.00
15/05/2024 11:45:00,0.00,518.00
15/05/2024 11:30:00,0.00,519.00
15/05/2024 11:15:00,0.00,519.00
15/05/2024 11:00:00,0.00,519.00
15/05/2024 10:45:00,0.00,521.00
15/05/2024 10:30:00,0.00,520.00
15/05/2024 10:15:00,0.00,521.00
15/05/2024 10:00:00,0.00,519.00
15/05/2024 09:45:00,0.00,520.00
15/05/2024 09:30:00,0.00,519.00
15/05/2024 09:15:00,0.00,521.00
15/05/2024 09:00:00,0.00,521.00
15/05/2024 08:45:00,0.00,520.00
15/05/2024 08:30:00,0.00,521.00
15/05/2024 08:15:00,0.00,519.00
15/05/2024 08:00:00,0.00,521.00
15/05/2024 07:45:00,0.00,521.00
15/05/2024 07:30:00,0.00,521.00
15/05/2024 07:15:00,0.00,520.00
15/05/2024 07:00:00,0.00,521.00
15/05/2024 06:45:00,0.00,522.00
15/05/2024 06:30:00,0.00,522.00
15/05/2024 06:15:00,0.00,522.00
15/05/2024 06:00:00,0.00,521.00
15/05/2024 05:45:00,0.00,523.00
15/05/2024 05:30:00,0.00,521.00
15/05/2024 05:15:00,0.00,521.00
15/05/2024 05:00:00,0.00,521.00
15/05/2024 04:45:00,0.00,521.00
15/05/2024 04:30:00,0.00,520.00
15/05/2024 04:15:00,0.00,521.00
15/05/2024 04:00:00,0.00,521.00
15/05/2024 03:45:00,0.00,520.00
15/05/2024 03:30:00,0.00,521.00
15/05/2024 03:15:00,0.00,520.00
15/05/2024 03:00:00,0.00,521.00
15/05/2024 02:45:00,0.00,520.00
15/05/2024 02:30:00,0.00,521.00
15/05/2024 02:15:00,0.00,522.00
15/05/2024 02:00:00,0.00,522.00
15/05/2024 01:45:00,0.00,522.00
15/05/2024 01:30:00,0.00,520.00
15/05/2024 01:15:00,0.00,523.00
15/05/2024 01:00:00,0.00,522.00
15/05/2024 00:45:00,0.00,523.00
15/05/2024 00:30:00,0.00,523.00
15/05/2024 00:15:00,0.00,521.00
15/05/2024 00:00:00,0.00,522.00
14/05/2024 23:45:00,0.00,522.00
14/05/2024 23:30:00,0.00,524.00
14/05/2024 23:15:00,0.00,521.00
14/05/2024 23:00:00,0.00,522.00
14/05/2024 22:45:00,0.00,522.00
14/05/2024 22:30:00,0.00,523.00
14/05/2024 22:15:00,0.00,522.00
14/05/2024 22:00:00,0.00,525.00
14/05/2024 21:45:00,0.00,523.00
14/05/2024 21:30:00,0.00,521.00
14/05/2024 21:15:00,0.00,522.00
14/05/2024 21:00:00,0.00,521.00
14/05/2024 20:45:00,0.00,523.00
14/05/2024 20:30:00,0.00,524.00
14/05/2024 20:15:00,0.00,525.00
14/05/2024 20:00:00,0.00,524.00
14/05/2024 19:45:00,0.00,523.00
14/05/2024 19:30:00,0.00,522.00
14/05/2024 19:15:00,0.00,525.00
14/05/2024 19:00:00,0.00,523.00
14/05/2024 18:45:00,0.00,523.00
14/05/2024 18:30:00,0.00,523.00
14/05/2024 18:15:00,0.00,522.00
14/05/2024 18:00:00,0.00,522.00
14/05/2024 17:45:00,0.00,523.00
14/05/2024 17:30:00,0.00,521.00
14/05/2024 17:15:00,0.00,522.00
14/05/2024 17:00:00,0.00,523.00
14/05/2024 16:45:00,0.00,523.00
14/05/2024 16:30:00,0.00,522.00
14/05/2024 16:15:00,0.00,523.00
14/05/2024 16:00:00,0.00,523.00
14/05/2024 15:45:00,0.00,522.00
14/05/2024 15:30:00,0.00,522.00
14/05/2024 15:15:00,0.00,522.00
14/05/2024 15:00:00,0.00,523.00
14/05/2024 14:45:00,0.00,521.00
14/05/2024 14:30:00,0.00,520.00
14/05/2024 14:15:00,0.00,521.00
14/05/2024 14:00:00,0.00,521.00
14/05/2024 13:45:00,0.00,522.00
14/05/2024 13:30:00,0.00,522.00
14/05/2024 13:15:00,0.00,522.00
14/05/2024 13:00:00,0.00,521.00
14/05/2024 12:45:00,0.00,522.00
14/05/2024 12:30:00,0.00,520.00
14/05/2024 12:15:00,0.00,521.00
14/05/2024 12:00:00,0.00,519.00
14/05/2024 11:45:00,0.00,520.00
14/05/2024 11:30:00,0.00,521.00
14/05/2024 11:15:00,0.00,522.00
14/05/2024 11:00:00,0.00,522.00
14/05/2024 10:45:00,0.00,520.00
14/05/2024 10:30:00,0.00,520.00
14/05/2024 10:15:00,0.00,521.00
14/05/2024 10:00:00,0.00,520.00
14/05/2024 09:45:00,0.00,520.00
14/05/2024 09:30:00,0.00,520.00
14/05/2024 09:15:00,0.00,519.00
14/05/2024 09:00:00,0.00,520.00
14/05/2024 08:45:00,0.00,519.00
14/05/2024 08:30:00,0.00,519.00
14/05/2024 08:15:00,0.00,520.00
14/05/2024 08:00:00,0.00,521.00
14/05/2024 07:45:00,0.00,520.00
14/05/2024 07:30:00,0.00,520.00
14/05/2024 07:15:00,0.00,520.00
14/05/2024 07:00:00,0.00,518.00
14/05/2024 06:45:00,0.00,519.00
14/05/2024 06:30:00,0.00,519.00
14/05/2024 06:15:00,0.00,518.00
14/05/2024 06:00:00,0.00,518.00
14/05/2024 05:45:00,0.00,520.00
14/05/2024 05:30:00,0.00,520.00
14/05/2024 05:15:00,0.00,519.00
14/05/2024 05:00:00,0.00,518.00
14/05/2024 04:45:00,0.00,518.00
14/05/2024 04:30:00,0.00,517.00
14/05/2024 04:15:00,0.00,517.00
14/05/2024 04:00:00,0.00,517.00
14/05/2024 03:45:00,0.00,515.00
14/05/2024 03:30:00,0.00,516.00
14/05/2024 03:15:00,0.00,515.00
14/05/2024 03:00:00,0.00,517.00
14/05/2024 02:45:00,0.00,516.00
14/05/2024 02:30:00,0.00,516.00
14/05/2024 02:15:00,0.00,515.00
14/05/2024 02:00:00,0.00,515.00
14/05/2024 01:45:00,0.00,517.00
14/05/2024 01:30:00,0.00,516.00
14/05/2024 01:15:00,0.00,515.00
14/05/2024 01:00:00,0.00,515.00
14/05/2024 00:45:00,0.00,514.00
14/05/2024 00:30:00,0.00,514.00
14/05/2024 00:15:00,0.00,514.00
14/05/2024 00:00:00,0.00,514.00
13/05/2024 23:45:00,0.00,515.00
13/05/2024 23:30:00,0.00,512.00
13/05/2024 23:15:00,0.00,512.00
13/05/2024 23:00:00,0.00,512.00
13/05/2024 22:45:00,0.00,512.00
13/05/2024 22:30:00,0.00,513.00
13/05/2024 22:15:00,0.00,513.00
13/05/2024 22:00:00,0.00,513.00
13/05/2024 21:45:00,0.00,512.00
13/05/2024 21:30:00,0.00,512.00
13/05/2024 21:15:00,0.00,511.00
13/05/2024 21:00:00,0.00,509.00
13/05/2024 20:45:00,0.00,510.00
13/05/2024 20:30:00,0.00,510.00
13/05/2024 20:15:00,0.00,508.00
13/05/2024 20:00:00,0.00,509.00
13/05/2024 19:45:00,0.00,508.00
13/05/2024 19:30:00,0.00,508.00
13/05/2024 19:15:00,0.00,508.00
13/05/2024 19:00:00,0.00,506.00
13/05/2024 18:45:00,0.00,506.00
13/05/2024 18:30:00,0.00,506.00
13/05/2024 18:15:00,0.00,506.00
13/05/2024 18:00:00,0.00,505.00
13/05/2024 17:45:00,0.00,506.00
13/05/2024 17:30:00,0.00,505.00
13/05/2024 17:15:00,0.00,504.00
13/05/2024 17:00:00,0.00,503.00
13/05/2024 16:45:00,0.00,503.00
13/05/2024 16:30:00,0.00,502.00
13/05/2024 16:15:00,0.00,502.00
13/05/2024 16:00:00,0.00,502.00
13/05/2024 15:45:00,0.00,500.00
13/05/2024 15:30:00,0.00,500.00
13/05/2024 15:15:00,4.00,501.00
13/05/2024 15:00:00,0.00,496.00
13/05/2024 11:00:00,0.00,491.00
13/05/2024 10:45:00,0.00,491.00
13/05/2024 10:30:00,0.00,490.00
13/05/2024 10:15:00,0.00,489.00
13/05/2024 10:00:00,0.00,490.00
13/05/2024 09:45:00,0.00,487.00
13/05/2024 09:30:00,0.00,487.00
13/05/2024 09:15:00,0.00,486.00
13/05/2024 09:00:00,0.00,484.00
13/05/2024 08:45:00,0.00,485.00
13/05/2024 08:30:00,0.00,482.00
13/05/2024 08:15:00,0.00,480.00
13/05/2024 08:00:00,0.00,480.00
13/05/2024 07:45:00,0.00,479.00
13/05/2024 07:30:00,0.00,478.00
13/05/2024 07:15:00,0.00,478.00
13/05/2024 07:00:00,0.00,477.00
13/05/2024 06:45:00,0.00,477.00
13/05/2024 06:30:00,0.00,475.00
13/05/2024 06:15:00,0.00,475.00
13/05/2024 06:00:00,0.00,475.00
13/05/2024 05:45:00,0.00,472.00
13/05/2024 05:30:00,0.00,472.00
13/05/2024 05:15:00,0.00,471.00
13/05/2024 05:00:00,0.00,470.00
13/05/2024 04:45:00,0.00,470.00
13/05/2024 04:30:00,0.00,469.00
13/05/2024 04:15:00,0.00,468.00
13/05/2024 04:00:00,0.00,469.00
13/05/2024 03:45:00,0.00,468.00
13/05/2024 03:30:00,0.00,468.00
13/05/2024 03:15:00,0.00,468.00
13/05/2024 03:00:00,0.00,468.00
13/05/2024 02:45:00,0.00,466.00
13/05/2024 02:30:00,0.00,467.00
13/05/2024 02:15:00,0.00,466.00
13/05/2024 02:00:00,0.00,467.00
13/05/2024 01:45:00,0.00,464.00
13/05/2024 01:30:00,0.00,465.00
13/05/2024 01:15:00,0.00,465.00
13/05/2024 01:00:00,0.00,464.00
13/05/2024 00:45:00,0.00,464.00
13/05/2024 00:30:00,0.00,464.00
13/05/2024 00:15:00,0.00,465.00
13/05/2024 00:00:00,0.00,464.00
12/05/2024 23:45:00,0.00,462.00
12/05/2024 23:30:00,0.00,463.00
12/05/2024 23:15:00,0.00,462.00
12/05/2024 23:00:00,0.00,462.00
12/05/2024 22:45:00,0.00,462.00
12/05/2024 22:30:00,0.00,461.00
12/05/2024 22:15:00,0.00,462.00
12/05/2024 22:00:00,0.00,464.00
12/05/2024 21:45:00,0.00,464.00
12/05/2024 21:30:00,0.00,464.00
12/05/2024 21:15:00,0.00,464.00
12/05/2024 21:00:00,0.00,464.00
12/05/2024 20:45:00,0.00,463.00
12/05/2024 20:30:00,0.00,462.00
12/05/2024 20:15:00,0.00,462.00
12/05/2024 20:00:00,0.00,462.00
12/05/2024 19:45:00,0.00,463.00
12/05/2024 19:30:00,0.00,462.00
12/05/2024 19:15:00,0.00,464.00
12/05/2024 19:00:00,0.00,463.00
12/05/2024 18:45:00,0.00,463.00
12/05/2024 18:30:00,0.00,464.00
12/05/2024 18:15:00,0.00,463.00
12/05/2024 18:00:00,0.00,464.00
12/05/2024 17:45:00,0.00,465.00
12/05/2024 17:30:00,0.00,463.00
12/05/2024 17:15:00,0.00,463.00
12/05/2024 17:00:00,0.00,464.00
12/05/2024 16:45:00,0.00,465.00
12/05/2024 16:30:00,0.00,463.00
12/05/2024 16:15:00,0.00,463.00
12/05/2024 16:00:00,0.00,463.00
12/05/2024 15:45:00,0.00,465.00
12/05/2024 15:30:00,0.00,463.00
12/05/2024 15:15:00,0.00,462.00
12/05/2024 15:00:00,0.00,464.00
12/05/2024 14:45:00,0.00,465.00
12/05/2024 14:30:00,0.00,463.00
12/05/2024 14:15:00,0.00,463.00
12/05/2024 14:00:00,0.00,463.00
12/05/2024 13:45:00,0.00,463.00
12/05/2024 13:30:00,0.00,464.00
12/05/2024 13:15:00,0.00,465.00
12/05/2024 13:00:00,0.00,465.00
12/05/2024 12:45:00,0.00,464.00
12/05/2024 12:30:00,0.00,464.00
12/05/2024 12:15:00,0.00,464.00
12/05/2024 12:00:00,0.00,463.00
12/05/2024 11:45:00,0.00,464.00
12/05/2024 11:30:00,0.00,464.00
12/05/2024 11:15:00,0.00,464.00
12/05/2024 11:00:00,0.00,463.00
12/05/2024 10:45:00,0.00,465.00
12/05/2024 10:30:00,0.00,465.00
12/05/2024 10:15:00,0.00,465.00
12/05/2024 10:00:00,0.00,466.00
12/05/2024 09:45:00,0.00,464.00
12/05/2024 09:30:00,0.00,465.00
12/05/2024 09:15:00,0.00,464.00
12/05/2024 09:00:00,0.00,465.00
12/05/2024 08:45:00,0.00,464.00
12/05/2024 08:30:00,0.00,464.00
12/05/2024 08:15:00,0.00,464.00
12/05/2024 08:00:00,0.00,464.00
12/05/2024 07:45:00,0.00,464.00
12/05/2024 07:30:00,0.00,465.00
12/05/2024 07:15:00,0.00,464.00
12/05/2024 07:00:00,0.00,463.00
12/05/2024 06:45:00,0.00,464.00
12/05/2024 06:30:00,0.00,464.00
12/05/2024 06:15:00,0.00,464.00
12/05/2024 06:00:00,0.00,465.00
12/05/2024 05:45:00,0.00,466.00
12/05/2024 05:30:00,0.00,463.00
12/05/2024 05:15:00,0.00,463.00
12/05/2024 05:00:00,0.00,462.00
12/05/2024 04:45:00,0.00,462.00
12/05/2024 04:30:00,0.00,464.00
12/05/2024 04:15:00,0.00,463.00
12/05/2024 04:00:00,0.00,464.00
12/05/2024 03:45:00,0.00,462.00
12/05/2024 03:30:00,0.00,463.00
12/05/2024 03:15:00,0.00,462.00
12/05/2024 03:00:00,0.00,461.00
12/05/2024 02:45:00,0.00,462.00
12/05/2024 02:30:00,0.00,461.00
12/05/2024 02:15:00,0.00,462.00
12/05/2024 02:00:00,0.00,461.00
12/05/2024 01:45:00,0.00,461.00
12/05/2024 01:30:00,0.00,462.00
12/05/2024 01:15:00,0.00,461.00
12/05/2024 01:00:00,0.00,461.00
12/05/2024 00:45:00,0.00,461.00
12/05/2024 00:30:00,0.00,462.00
12/05/2024 00:15:00,0.00,461.00
12/05/2024 00:00:00,0.00,462.00
11/05/2024 23:45:00,0.00,461.00
11/05/2024 23:30:00,0.00,461.00
11/05/2024 23:15:00,0.00,461.00
11/05/2024 23:00:00,0.00,460.00
11/05/2024 22:45:00,0.00,459.00
11/05/2024 22:30:00,0.00,460.00
11/05/2024 22:15:00,0.00,460.00
11/05/2024 22:00:00,0.00,458.00
11/05/2024 21:45:00,0.00,458.00
11/05/2024 21:30:00,0.00,458.00
11/05/2024 21:15:00,0.00,460.00
11/05/2024 21:00:00,0.00,458.00
11/05/2024 20:45:00,0.00,458.00
11/05/2024 20:30:00,0.00,458.00
11/05/2024 20:15:00,0.00,458.00
11/05/2024 20:00:00,0.00,458.00
11/05/2024 19:45:00,0.00,458.00
11/05/2024 19:30:00,0.00,456.00
11/05/2024 19:15:00,0.00,457.00
11/05/2024 19:00:00,0.00,458.00
11/05/2024 18:45:00,0.00,456.00
11/05/2024 18:30:00,0.00,457.00
11/05/2024 18:15:00,0.00,456.00
11/05/2024 18:00:00,0.00,459.00
11/05/2024 17:45:00,0.00,457.00
11/05/2024 17:30:00,0.00,457.00
11/05/2024 17:15:00,0.00,458.00
11/05/2024 17:00:00,0.00,457.00
11/05/2024 16:45:00,0.00,458.00
11/05/2024 16:30:00,0.00,456.00
11/05/2024 16:15:00,0.00,457.00
11/05/2024 16:00:00,0.00,458.00
11/05/2024 15:45:00,0.00,456.00
11/05/2024 15:30:00,0.00,458.00
11/05/2024 15:15:00,0.00,457.00
11/05/2024 15:00:00,0.00,458.00
11/05/2024 14:45:00,0.00,458.00
11/05/2024 14:30:00,0.00,458.00
11/05/2024 14:15:00,0.00,457.00
11/05/2024 14:00:00,0.00,457.00
11/05/2024 13:45:00,0.00,458.00
11/05/2024 13:30:00,0.00,457.00
11/05/2024 13:15:00,0.00,458.00
11/05/2024 13:00:00,0.00,458.00
11/05/2024 12:45:00,0.00,458.00
11/05/2024 12:30:00,0.00,459.00
11/05/2024 12:15:00,0.00,459.00
11/05/2024 12:00:00,0.00,458.00
11/05/2024 11:45:00,0.00,459.00
11/05/2024 11:30:00,0.00,459.00
11/05/2024 11:15:00,0.00,458.00
11/05/2024 11:00:00,0.00,458.00
11/05/2024 08:15:00,0.00,460.00
11/05/2024 08:00:00,0.00,460.00
11/05/2024 07:45:00,0.00,460.00
11/05/2024 07:30:00,0.00,460.00
11/05/2024 07:15:00,0.00,460.00
11/05/2024 07:00:00,0.00,459.00
11/05/2024 06:45:00,0.00,459.00
11/05/2024 06:30:00,0.00,460.00
11/05/2024 06:15:00,0.00,460.00
11/05/2024 06:00:00,0.00,460.00
11/05/2024 05:45:00,0.00,461.00
11/05/2024 05:30:00,0.00,461.00
11/05/2024 05:15:00,0.00,460.00
11/05/2024 05:00:00,0.00,460.00
11/05/2024 04:45:00,0.00,461.00
11/05/2024 04:30:00,0.00,460.00
11/05/2024 04:15:00,0.00,461.00
11/05/2024 04:00:00,0.00,461.00
11/05/2024 03:45:00,0.00,461.00
11/05/2024 03:30:00,0.00,461.00
11/05/2024 03:15:00,0.00,461.00
11/05/2024 03:00:00,0.00,461.00
11/05/2024 02:45:00,0.00,461.00
11/05/2024 02:30:00,0.00,461.00
11/05/2024 02:15:00,0.00,461.00
11/05/2024 02:00:00,0.00,462.00
11/05/2024 01:45:00,0.00,463.00
11/05/2024 01:30:00,0.00,462.00
11/05/2024 01:15:00,0.00,463.00
11/05/2024 01:00:00,0.00,463.00
11/05/2024 00:45:00,0.00,463.00
11/05/2024 00:30:00,0.00,463.00
11/05/2024 00:15:00,0.00,464.00
11/05/2024 00:00:00,0.00,464.00
10/05/2024 23:45:00,0.00,464.00
10/05/2024 23:30:00,0.00,464.00
10/05/2024 23:15:00,0.00,466.00
10/05/2024 23:00:00,0.00,466.00
10/05/2024 22:45:00,0.00,467.00
10/05/2024 22:30:00,0.00,466.00
10/05/2024 22:15:00,0.00,466.00
10/05/2024 22:00:00,0.00,468.00
10/05/2024 21:45:00,0.00,468.00
10/05/2024 21:30:00,0.00,468.00
10/05/2024 21:15:00,0.00,469.00
10/05/2024 21:00:00,0.00,470.00
10/05/2024 20:45:00,0.00,469.00
10/05/2024 20:30:00,0.00,471.00
10/05/2024 20:15:00,0.00,471.00
10/05/2024 20:00:00,0.00,471.00
10/05/2024 19:45:00,0.00,470.00
10/05/2024 19:30:00,0.00,470.00
10/05/2024 19:15:00,0.00,470.00
10/05/2024 19:00:00,0.00,470.00
10/05/2024 18:45:00,0.00,470.00
10/05/2024 18:30:00,0.00,469.00
10/05/2024 18:15:00,0.00,470.00
10/05/2024 18:00:00,0.00,470.00
10/05/2024 17:45:00,0.00,471.00
10/05/2024 17:30:00,0.00,470.00
10/05/2024 17:15:00,0.00,471.00
10/05/2024 17:00:00,0.00,471.00
10/05/2024 16:45:00,0.00,470.00
10/05/2024 16:30:00,0.00,471.00
10/05/2024 16:15:00,0.00,470.00
10/05/2024 16:00:00,0.00,470.00
10/05/2024 15:45:00,0.00,471.00
10/05/2024 15:30:00,0.00,470.00
10/05/2024 15:15:00,0.00,470.00
10/05/2024 15:00:00,0.00,469.00
10/05/2024 14:45:00,0.00,469.00
10/05/2024 14:30:00,0.00,469.00
10/05/2024 14:15:00,0.00,470.00
10/05/2024 14:00:00,0.00,470.00
10/05/2024 13:45:00,0.00,471.00
10/05/2024 13:30:00,0.00,471.00
10/05/2024 13:15:00,0.00,471.00
10/05/2024 13:00:00,0.00,471.00
10/05/2024 12:45:00,0.00,471.00
10/05/2024 12:30:00,0.00,471.00
10/05/2024 12:15:00,0.00,471.00
10/05/2024 12:00:00,0.00,472.00
10/05/2024 11:45:00,0.00,472.00
10/05/2024 11:30:00,0.00,470.00
10/05/2024 11:15:00,0.00,471.00
10/05/2024 11:00:00,0.00,470.00
10/05/2024 10:45:00,0.00,472.00
10/05/2024 10:30:00,0.00,471.00
10/05/2024 10:15:00,0.00,473.00
10/05/2024 10:00:00,0.00,472.00
10/05/2024 09:45:00,0.00,472.00
10/05/2024 09:30:00,0.00,473.00
10/05/2024 09:15:00,0.00,473.00
10/05/2024 09:00:00,0.00,473.00
10/05/2024 08:45:00,0.00,474.00
10/05/2024 08:30:00,0.00,474.00
10/05/2024 08:15:00,0.00,474.00
10/05/2024 08:00:00,0.00,475.00
10/05/2024 07:45:00,0.00,474.00
10/05/2024 07:30:00,0.00,474.00
10/05/2024 07:15:00,0.00,475.00
10/05/2024 07:00:00,0.00,475.00
10/05/2024 06:45:00,0.00,476.00
10/05/2024 06:30:00,0.00,474.00
10/05/2024 06:15:00,0.00,474.00
10/05/2024 06:00:00,0.00,475.00
10/05/2024 05:45:00,0.00,476.00
10/05/2024 05:30:00,0.00,476.00
10/05/2024 05:15:00,0.00,477.00
10/05/2024 05:00:00,0.00,477.00
10/05/2024 04:45:00,0.00,477.00
10/05/2024 04:30:00,0.00,476.00
10/05/2024 04:15:00,0.00,477.00
10/05/2024 04:00:00,0.00,477.00
10/05/2024 03:45:00,0.00,477.00
10/05/2024 03:30:00,0.00,476.00
10/05/2024 03:15:00,0.00,478.00
10/05/2024 03:00:00,0.00,477.00
10/05/2024 02:45:00,0.00,478.00
10/05/2024 02:30:00,0.00,478.00
10/05/2024 02:15:00,0.00,478.00
10/05/2024 02:00:00,0.00,479.00
10/05/2024 01:45:00,0.00,479.00
10/05/2024 01:30:00,0.00,479.00
10/05/2024 01:15:00,0.00,478.00
10/05/2024 01:00:00,0.00,478.00
10/05/2024 00:45:00,0.00,479.00
10/05/2024 00:30:00,0.00,479.00
10/05/2024 00:15:00,0.00,481.00
10/05/2024 00:00:00,0.00,481.00
09/05/2024 23:45:00,0.00,481.00
09/05/2024 23:30:00,0.00,481.00
09/05/2024 23:15:00,0.00,480.00
09/05/2024 23:00:00,0.00,481.00
09/05/2024 22:45:00,0.00,482.00
09/05/2024 22:30:00,0.00,481.00
09/05/2024 22:15:00,0.00,482.00
09/05/2024 22:00:00,0.00,482.00
09/05/2024 21:45:00,0.00,483.00
09/05/2024 21:30:00,0.00,484.00
09/05/2024 21:15:00,0.00,483.00
09/05/2024 21:00:00,0.00,483.00
09/05/2024 20:45:00,0.00,485.00
09/05/2024 20:30:00,0.00,483.00
09/05/2024 20:15:00,0.00,483.00
09/05/2024 20:00:00,0.00,485.00
09/05/2024 19:45:00,0.00,486.00
09/05/2024 19:30:00,0.00,485.00
09/05/2024 19:15:00,0.00,486.00
09/05/2024 19:00:00,0.00,486.00
09/05/2024 18:45:00,0.00,486.00
09/05/2024 18:30:00,0.00,487.00
09/05/2024 18:15:00,0.00,486.00
09/05/2024 18:00:00,0.00,488.00
09/05/2024 17:45:00,0.00,486.00
09/05/2024 17:30:00,0.00,486.00
09/05/2024 17:15:00,0.00,489.00
09/05/2024 17:00:00,0.00,490.00
09/05/2024 16:45:00,0.00,489.00
09/05/2024 16:30:00,0.00,489.00
09/05/2024 16:15:00,0.00,490.00
09/05/2024 16:00:00,0.00,490.00
09/05/2024 15:45:00,0.00,489.00
09/05/2024 15:30:00,0.00,490.00
09/05/2024 15:15:00,0.00,490.00
